target_id,mean_similarity,max_similarity,min_similarity,std_similarity,num_similar_targets
tarov1603013388,0.04398689130843249,0.32685822318056,0.0,0.029194518449006765,19386
tarov1603013401,0.07041611253599506,1.0,0.0,0.05511278071671511,19386
tarov1603013635,0.12134289833948349,1.0,0.0,0.15064947742468673,19386
tarov1603013881,0.04110065870179575,0.2803497986139697,0.0,0.028384527471212492,19386
tarov1603013922,0.07147019317626876,1.0000000000000002,0.0,0.055110307564235024,19386
tarov1603014071,0.0443000116782486,0.4713524651537047,0.0,0.029938623361242797,19386
tarov1603014111,0.05914502740544241,0.32417692889756977,0.0,0.03450565594413488,19386
tarov1603015304,0.0573611764917637,0.5023401115728244,0.0,0.05143022070128992,19386
tarov1603015426,0.07162657051362656,0.3711410876250356,0.0,0.04361045937108904,19386
tarov1603015518,0.05359334787863362,0.9927301919145363,0.0,0.05269916041573628,19386
tarov1603015747,0.12992931094554458,1.0,0.0,0.1612781052323935,19386
tarov1603016719,0.04888903900957575,0.2803012105308643,0.0,0.03359616554549594,19386
tarov1603017115,0.07389932057189287,0.39470643794391314,0.0,0.05220788895492001,19386
tarov1603017431,0.04849171543450465,0.5371404013697583,0.0,0.03404535335320014,19386
tarov1603017741,0.10563725239381862,0.486622786802963,0.0,0.10149890980497898,19386
tarov1603017944,0.07119048398075682,0.3964989348991673,0.0,0.04520724780157501,19386
tarov1603018080,0.09868539656228179,0.5158386579423813,0.0,0.0953103032038175,19386
tarov1603018176,0.1230557547380749,0.9999999999999999,0.0,0.15062242383996824,19386
tarov1603018749,0.07786565386808023,0.41409086517364113,0.0,0.07312438707097046,19386
tarov1603018766,0.0403008924710617,0.788304100696149,0.0,0.0407925794221577,19386
tarov1603019468,0.03809526761178932,0.47046187375660176,0.0,0.03655527605345947,19386
tarov1603019909,0.09519025632868806,0.4480618854977044,0.0,0.09094360399289099,19386
tarov1603020260,0.04905094995427537,0.4240003112676793,0.0,0.044444078729194335,19386
tarov1603020973,0.10352678948821155,0.47306159087688254,0.0,0.09264318865890205,19386
tarov1603021058,0.023044457581468274,0.9792293508813154,0.0,0.03409648738302531,19386
tarov1603021225,0.04014578098301229,0.5118872972213903,0.0,0.03799033690017219,19386
tarov1603021719,0.04232462860909323,0.9944610333452666,0.0,0.0411151075590665,19386
tarov1603022043,0.12325178402925337,0.8022427067637531,0.0,0.16364380141548462,19386
tarov1603022107,0.07910845210543413,0.5338307247721541,0.0,0.06975013539765362,19386
tarov1603022146,0.09009832975391285,0.5446513339452912,0.0,0.07110482876825781,19386
tarov1603023415,0.10663160521759274,0.5296467119894152,0.0,0.10561968516052149,19386
tarov1603024217,0.03975850466626158,1.0,0.0,0.040440675277211305,19386
tarov1603024273,0.05951078423697911,0.31541775922519927,0.0,0.04760526492264771,19386
tarov1603024380,0.024203244450042134,0.7196207489327543,0.0,0.026787096277348686,19386
tarov1603025052,0.08314252279593759,0.636217467934341,0.0,0.08808041586778916,19386
tarov1603025363,0.03689567413519964,0.7489524651074687,0.0,0.038032956231901914,19386
tarov1603026175,0.12130857351849803,0.5679154010107988,0.0,0.1137277418586206,19386
tarov1603026239,0.05238342342516209,1.0,0.0,0.030862886505008933,19386
tarov1603026591,0.13175474503173432,0.9485844810479402,0.0,0.1941945634235952,19386
tarov1603026607,0.11204173526426904,0.5853462961354302,0.0,0.11824387560902289,19386
tarov1603026860,0.1230557547380749,0.9999999999999999,0.0,0.15062242383996824,19386
tarov1603027461,0.038744476161571346,1.0000000000000002,0.0,0.0350981330520179,19386
tarov1603027464,0.038744476161571346,1.0000000000000002,0.0,0.0350981330520179,19386
tarov1603027931,0.045046411972009114,0.23077855196923308,0.0,0.0308730629713522,19386
tarov1603028658,0.06518717447834892,1.0,0.0,0.05270357176860838,19386
tarov1603028830,0.052264259196014656,0.3464508175747635,0.0,0.029263678147918522,19386
tarov1603028931,0.06636706629215448,1.0000000000000002,0.0,0.06233534164355463,19386
tarov1603028991,0.04290467231561414,0.43797405948343543,0.0,0.03696497876573293,19386
tarov1603029196,0.06604888229558024,0.6393599775064215,0.0,0.06472353521545436,19386
tarov1603029233,0.05611510542533164,0.41073997448277527,0.0014927395249345577,0.03344743165136341,19386
tarov1603029428,0.044765914061332075,0.9846618568893348,0.0,0.055057590932749124,19386
tarov1603029790,0.05091016138477573,1.0,0.0,0.035963050743958926,19386
tarov1603030218,0.048119651081988034,0.5191680683470686,0.0,0.03757496066962252,19386
tarov1603030322,0.06667290204411587,0.2809828118922506,0.0,0.04273007532609663,19386
tarov1603030328,0.07536048976445217,0.36384667841025603,0.0,0.05280407421813595,19386
tarov1603030636,0.04702841950587891,0.8937629932512259,0.0,0.035802035484627494,19386
tarov1603030760,0.07436524756294842,0.3111844929463572,0.0,0.050827194256162694,19386
tarov1603030786,0.04539082619491744,0.41830264559073854,0.0,0.03771802061617863,19386
tarov1603030821,0.04863278012778449,1.0000000000000002,0.0,0.04196087092182917,19386
tarov1603031234,0.12449332942389238,0.9999999999999999,0.0,0.1403628669473218,19386
tarov1603031983,0.048591491570234645,0.5556851026536387,0.0,0.0463862496207875,19386
tarov1603032132,0.041639255254487244,1.0000000000000002,0.0,0.03174913910381856,19386
tarov1603032133,0.0861822127611307,1.0000000000000002,0.0,0.07270993178087738,19386
tarov1603032906,0.03479045475979757,0.6449814430512535,0.0,0.02979871868600111,19386
tarov1603033360,0.05916658346264865,0.5450530731449414,0.0,0.03683776969048985,19386
tarov1603033467,0.06568761935373936,1.0000000000000002,0.0,0.03916635407919895,19386
tarov1603033838,0.0761104620511395,0.46154818595917285,0.0,0.07140805693788851,19386
tarov1603035007,0.08463005868479125,0.4393335576552485,0.0,0.07742297916973258,19386
tarov1603035100,0.051923248502040505,0.5519897579194577,0.0,0.05137682552647876,19386
tarov1603035519,0.032525414103613454,0.3531421727283861,0.0,0.02899630816982845,19386
tarov1603035806,0.03380777424408007,0.5702282723111333,0.0,0.03718991436612421,19386
tarov1603036359,0.0578097136685787,1.0000000000000002,0.0,0.04363447730384993,19386
tarov1603036586,0.04759297007135908,0.3394210262266743,0.0,0.03672647525912258,19386
tarov1603036682,0.05558594258708768,0.7137190805789471,0.0,0.055481792752579466,19386
tarov1603036689,0.07205924048237339,0.27751067160508647,0.0,0.04536344203530086,19386
tarov1603036895,0.04718840974703597,0.9966350302586152,0.0,0.038345679528452685,19386
tarov1603037516,0.04591216364691428,0.38421585323595053,0.0,0.03826990326902114,19386
tarov1603037625,0.08741123833648733,0.3935117058173964,0.0,0.06827808367717116,19386
tarov1603037714,0.0650948907924388,0.5291301122022332,0.0024573287823365913,0.034578144485820604,19386
tarov1603038363,0.055961748287165845,0.37179825066538763,0.0,0.039290365089111844,19386
tarov1603038717,0.04740299143558785,0.28502592527045306,0.0,0.031260361033750524,19386
tarov1603038721,0.04541752442148142,0.9999999999999998,0.0,0.03455943475711733,19386
tarov1603038737,0.08520906982194335,0.4145209732924637,0.0,0.06783094693577019,19386
tarov1603038784,0.05634779082298507,0.36668897518197424,0.0,0.040857952092197725,19386
tarov1603038809,0.04319017965436266,0.4509056784445798,0.0,0.030931676161699936,19386
tarov1603039692,0.09217997614961691,0.668834455483908,0.0,0.09462972924385343,19386
tarov1603039695,0.08425848060576849,0.550651344672088,0.0,0.06842777878940229,19386
tarov1603039885,0.04812546521296,1.0000000000000004,0.0,0.03124994861921719,19386
tarov1603040284,0.0675287602596074,0.7737668159670658,0.0,0.07265209095837234,19386
tarov1603040913,0.09228586471137731,1.0000000000000002,0.0,0.08724813027844862,19386
tarov1603040925,0.04579660080924307,0.9846618568893348,0.0,0.055249037415536585,19386
tarov1603041001,0.04377741965790269,1.0000000000000002,0.0,0.03244221281597169,19386
tarov1603041303,0.1303723823578419,0.9127616070969417,0.0,0.18163157397737192,19386
tarov1603041318,0.06389096408656242,0.36269122942548854,0.0,0.05240701964841277,19386
tarov1603041426,0.04070048544005934,0.3188153061146269,0.0,0.03168048489806129,19386
tarov1603041535,0.09048048923300106,0.6071393788155698,0.0,0.10773101313771635,19386
tarov1603041810,0.07762520132388437,0.38356554703406437,0.0,0.05875021541166108,19386
tarov1603041989,0.037712024176064965,0.7762095070577777,0.0,0.03258335861252639,19386
tarov1603042026,0.0861822127611307,1.0000000000000002,0.0,0.07270993178087738,19386
tarov1603042166,0.04745988599163618,0.37143871452868665,0.0,0.03642558597058987,19386
tarov1603042204,0.06655297083302285,0.9999999999999996,0.0,0.05119843709821093,19386
tarov1603042208,0.06655297083302285,0.9999999999999996,0.0,0.05119843709821093,19386
tarov1603042310,0.07387407421848782,0.45024051422962563,0.0,0.05202301001716724,19386
tarov1603042366,0.0702443574591545,0.4923791926035248,0.0,0.06853127541145027,19386
tarov1603042451,0.06462163133510952,1.0000000000000002,0.0,0.03441479002161753,19386
tarov1603042687,0.030746146685086437,0.484100364509372,0.0,0.03836390357980106,19386
tarov1603043025,0.03810982238024773,1.0,0.0,0.0277942536712902,19386
tarov1603043712,0.04321401949817367,0.3599229979823088,0.0,0.035929249953582786,19386
tarov1603043846,0.04904209091971278,1.0000000000000002,0.0,0.03203093987678345,19386
tarov1603043887,0.05558900778556508,0.3140070220662198,0.0,0.036990443433965306,19386
tarov1603043947,0.0336019746323928,0.5805206999230681,0.0,0.032269636558020794,19386
tarov1603044029,0.05914895198076787,0.3746925973952291,0.0,0.042534596036107535,19386
tarov1603044035,0.07546692408275665,0.3222112607395938,0.0,0.0528275206405215,19386
tarov1603044051,0.05686538882891727,0.6559708020846187,0.0,0.04938518738766344,19386
tarov1603044286,0.04746018069003631,1.0,0.0,0.0380038190981464,19386
tarov1603044371,0.05253085711648915,0.579541971634436,0.0,0.03269566690920968,19386
tarov1603044712,0.03730426475596322,0.5598796916175738,0.0,0.03939418127329288,19386
tarov1603045300,0.10096210134509317,0.5371252842371892,0.0,0.10792071051556196,19386
tarov1603045394,0.06722196198415863,0.572171490757269,0.0,0.05305372759501969,19386
tarov1603045642,0.07737467783101844,1.0000000000000002,0.0,0.05762066302586835,19386
tarov1603045857,0.025832183494162216,1.0000000000000004,0.0,0.03527705020756989,19386
tarov1603046142,0.07499548267426061,0.28024033625627903,0.0,0.03537410458075202,19386
tarov1603046424,0.03975850466626158,1.0,0.0,0.040440675277211305,19386
tarov1603047107,0.0578097136685787,1.0000000000000002,0.0,0.04363447730384993,19386
tarov1603047921,0.08670583602926848,0.4194852458711073,0.0,0.08355936463462892,19386
tarov1603048046,0.05623604297402862,0.3980420328566204,0.0,0.04284980873809475,19386
tarov1603048216,0.05104559176309483,0.32561831936121394,0.0,0.03812512865326455,19386
tarov1603048294,0.04834202727080879,1.0000000000000002,0.0,0.04773178661141656,19386
tarov1603048502,0.04863278012778449,1.0000000000000002,0.0,0.04196087092182917,19386
tarov1603048567,0.034071808969353606,1.0000000000000002,0.0,0.031159790294233478,19386
tarov1603048630,0.05403092710376786,0.9999999999999999,0.0,0.03580546966298101,19386
tarov1603049574,0.04918608179240322,0.41234618824504976,0.0,0.030749426409343954,19386
tarov1603049877,0.08472638546432408,0.42362222841776065,0.0,0.07797711074067103,19386
tarov1603050037,0.056546299323715986,1.0000000000000002,0.0,0.03953358836880261,19386
tarov1603050186,0.04530730578147682,0.41735376144716674,0.0,0.03961955115931066,19386
tarov1603050555,0.09064560455942744,0.48025754758892175,0.0,0.09298130967274539,19386
tarov1603050587,0.06908838206060365,0.4360195931243078,0.0,0.051626272360762754,19386
tarov1603050947,0.049861312783428355,1.0000000000000002,0.0,0.037387841988927695,19386
tarov1603051192,0.03037429595401227,1.0000000000000002,0.0,0.04054500975445967,19386
tarov1603051557,0.042206129494162074,0.49264033131277174,0.0,0.047988304714855476,19386
tarov1603051563,0.05336637375665237,0.22768273012816215,0.0,0.029385373170738225,19386
tarov1603051898,0.06865926168452371,0.9999999999999999,0.0,0.05101237198660343,19386
tarov1603051924,0.10622483050338646,0.4737597278697041,0.0,0.09603689090702838,19386
tarov1603052129,0.10124948133845575,0.5919687718424678,0.0,0.11846579051518225,19386
tarov1603052652,0.06794583295175628,0.466269745425692,0.0,0.0669989438619512,19386
tarov1603052818,0.036202543186803805,0.9749517223816623,0.0,0.03972759667719024,19386
tarov1603052847,0.03180201866093698,0.7472450204591103,0.0,0.03656527434296727,19386
tarov1603052964,0.02760541858992801,0.47872333517152715,0.0,0.03379419710811369,19386
tarov1603052993,0.12531863319175943,0.8496217172994164,0.0,0.1693835017133092,19386
tarov1603053956,0.055227236461955306,0.25122051007106977,0.0,0.03714473858090199,19386
tarov1603053972,0.0337826328692319,0.9335236276539608,0.0,0.03228537648231348,19386
tarov1603054045,0.03675337156845991,0.5850782940324456,0.0,0.03348133880396138,19386
tarov1603054169,0.04198654792999924,0.7974044699212635,0.0,0.035288815448900286,19386
tarov1603054191,0.10502875179906883,1.0000000000000004,0.0,0.10281764414878819,19386
tarov1603054194,0.10502875179906883,1.0000000000000004,0.0,0.10281764414878819,19386
tarov1603054355,0.07618685428281385,0.44083341325986747,0.0,0.07609472250141285,19386
tarov1603054638,0.03712444130000556,0.9551712233039505,0.0,0.031404092828070225,19386
tarov1603054656,0.10987561134357061,0.6056216266358028,0.0,0.119509531050945,19386
tarov1603054783,0.04859275230057719,0.3475677117195876,0.0,0.03766934458380087,19386
tarov1603055059,0.058051484487977686,1.0,0.0,0.04227820865646374,19386
tarov1603055464,0.04745014473282535,0.8591062306421261,0.0,0.03952370152586152,19386
tarov1603055878,0.05154491500066204,0.6961168012228507,0.0,0.04245462428732859,19386
tarov1603055908,0.03974976158441043,0.5708225210341907,0.0,0.030717831634690485,19386
tarov1603055936,0.11428079480469922,1.0000000000000002,0.0,0.10447666800920324,19386
tarov1603055941,0.11428079480469922,1.0000000000000002,0.0,0.10447666800920324,19386
tarov1603056359,0.12403470790049022,0.8178967121807944,0.0,0.16423704716266166,19386
tarov1603057128,0.1175089237829884,0.648624480666251,0.0,0.13007199867312683,19386
tarov1603057373,0.047388787922870566,0.3246489659999908,0.0,0.030545558012610236,19386
tarov1603057396,0.040849520299774816,0.5316565630370779,0.0,0.035933361189666974,19386
tarov1603057513,0.1285222876401656,0.8685672244909922,0.0,0.17304903659231793,19386
tarov1603057642,0.09488807899273424,0.6928321754898034,0.0,0.10780581301335213,19386
tarov1603057769,0.044193212387231985,0.36944113317121186,0.0,0.03536401505334315,19386
tarov1603057968,0.0545546020863168,0.9785070432595206,0.0,0.05588300573511776,19386
tarov1603058063,0.038206200576436596,0.28423085537422416,0.0,0.027987077112492,19386
tarov1603058065,0.02698342431747892,1.0000000000000004,0.0,0.03516166212578174,19386
tarov1603058079,0.02082641466143462,0.5739880847927212,0.0,0.0295328659995448,19386
tarov1603058306,0.03950559263178732,1.0,0.0,0.037709309746475975,19386
tarov1603059598,0.07509676924166402,0.43761628650640344,0.0,0.05490134998121042,19386
tarov1603059817,0.03818508842028279,0.5406552997621481,0.0,0.034238968502628454,19386
tarov1603060041,0.08961308473243616,0.4911103131834829,0.0,0.09758022793287018,19386
tarov1603060678,0.040295871347085566,0.9780551591508216,0.0,0.050809611180929054,19386
tarov1603061193,0.04598893018012395,0.6832892324896387,0.0,0.03856192122112391,19386
tarov1603061410,0.041118616201505656,1.0000000000000002,0.0,0.02997036922331807,19386
tarov1603062205,0.03143217382410114,0.9291272231249319,0.0,0.0332958654186283,19386
tarov1603062449,0.11659050911539875,1.0,0.0,0.1288320484279796,19386
tarov1603062813,0.06950752194267402,0.3466031394721095,0.0,0.04550453597342443,19386
tarov160399,0.04450874882521855,1.0000000000000002,0.0,0.03272952968929342,19386
tarov160419,0.044387570359514114,0.35201537633862007,0.0,0.033097680929459715,19386
tarov160532,0.07380707066046495,1.0,0.0,0.050503722917482674,19386
tarov160821,0.052864847911529365,0.8414673431974801,0.0,0.04857193980463058,19386
tarov160952,0.03775426172334938,0.9205345093620371,0.0,0.09124428035001347,19386
tarov161251,0.06601711172072137,0.38120245504304107,0.0,0.04450647047037682,19386
tarov161433,0.042513546414614745,0.34372436952007857,0.0,0.03151659192079083,19386
tarov161722,0.07485216890975495,0.42395193986894303,0.0,0.05481701595026141,19386
tarov161752,0.052635761887973406,0.28453824859474175,0.0,0.030725685413440684,19386
tarov161933,0.06538099862881613,0.38952377731157745,0.0,0.04822398831349156,19386
tarov162009,0.10689823710902246,0.5873990643977802,0.0,0.11743011040779672,19386
tarov162212,0.05667784314129037,0.3478899064038751,0.0,0.03628881517431299,19386
tarov162232,0.11066572476512526,1.0000000000000002,0.0,0.12080095252656219,19386
tarov162418,0.07128087440943784,0.4014402040091893,0.0,0.06043574006710482,19386
tarov162547,0.10370148586330306,0.47873876930809794,0.0,0.09723796526043464,19386
tarov162625,0.053347651209175596,0.799882551847582,0.0,0.04200947950809221,19386
tarov162632,0.13006815401954103,1.0000000000000002,0.0,0.1281198267113324,19386
tarov162664,0.09309682942907914,0.50577953060566,0.0,0.1047430116240265,19386
tarov162753,0.07205298157308156,0.7478905029591417,0.0,0.08853173616405342,19386
tarov162842,0.12633938668678854,0.6346905781811193,0.0,0.1321742916670281,19386
tarov163019,0.09806514822326161,0.5073329148691372,0.0,0.09955016180328158,19386
tarov163230,0.04302852050627948,0.7143348334382954,0.0,0.04214184090695922,19386
tarov1633000191,0.03773391204932793,0.3610995294978536,0.0,0.0313972044844649,19386
tarov1633000315,0.05613187250887979,0.8650995655448502,0.0,0.0322833528384934,19386
tarov1633001255,0.060779857950619895,1.0000000000000002,0.0,0.044005400850191334,19386
tarov1633001262,0.060779857950619895,1.0000000000000002,0.0,0.044005400850191334,19386
tarov1633001314,0.03385590646370533,1.0000000000000002,0.0,0.04121359250808322,19386
tarov1633001324,0.03385590646370533,1.0000000000000002,0.0,0.04121359250808322,19386
tarov1633001559,0.046109440468687334,0.8895300360981411,0.0,0.04699543314159392,19386
tarov1633001564,0.04084936416899185,0.9286810038308099,0.0,0.029561590644616952,19386
tarov1633001592,0.036707764366508265,0.4758698734492831,0.0,0.030369442067576437,19386
tarov1633001620,0.05581980749420085,1.0,0.0,0.03390002790318377,19386
tarov1633001740,0.0542178998954152,0.26062467967312186,0.0,0.03307275541530751,19386
tarov1633002190,0.06381364030006988,1.0,0.0,0.03511031732000873,19386
tarov1633002350,0.09956603929821337,0.5172691813179837,0.0,0.09589544015007374,19386
tarov1633002587,0.03458282815105418,1.0000000000000002,0.0,0.03207105972084445,19386
tarov1633002856,0.10502875179906883,1.0000000000000004,0.0,0.10281764414878819,19386
tarov1633003176,0.04567771627412704,0.4478032792946004,0.0,0.03247213459538808,19386
tarov1633003227,0.04887910526188297,0.3581656658615447,0.0,0.03578330101308654,19386
tarov1633003556,0.05155740730623547,0.8044497227267606,0.0,0.04884734362183479,19386
tarov1633003725,0.025738720270233068,0.7218435411365621,0.0,0.03125667426119755,19386
tarov1633003752,0.07066674074742627,0.3977416633141305,0.0,0.05239819596428155,19386
tarov1633003888,0.0721324934086478,0.44027807642509154,0.0,0.059591964762323715,19386
tarov1633003975,0.03901709075786921,0.6960049121118538,0.0,0.059533704649192894,19386
tarov1633004044,0.07191017243489262,0.3576552353989358,0.0,0.057965972208472716,19386
tarov1633004468,0.09757562377756245,0.48166934330835137,0.0,0.09536147341772577,19386
tarov1633004653,0.07209461626735993,0.6508904988714399,0.0,0.0502231388003833,19386
tarov1633004748,0.055673188460894286,0.903546068447563,0.0,0.044444678266060564,19386
tarov1633004802,0.07111450145890671,0.7381441958158007,0.0,0.08853345904350964,19386
tarov1633004953,0.040318308770172166,0.6603399694177894,0.0,0.043559101408689765,19386
tarov1633005138,0.045697692118098855,0.7565944213145208,0.0,0.03934309381530086,19386
tarov1633005174,0.12596491628970022,0.9857757687554252,0.0,0.19650411530576206,19386
tarov1633005219,0.10360587342879081,0.9999999999999999,0.0,0.07195109972887974,19386
tarov1633005426,0.032082759904429034,0.9777403063219818,0.0,0.02953441933563535,19386
tarov1633005436,0.05595972764450049,0.4398143432143857,0.0,0.03118165919568868,19386
tarov1633005485,0.06381364030006988,1.0,0.0,0.03511031732000873,19386
tarov1633005820,0.06949455994255056,0.2904498440918701,0.0,0.0352969034582659,19386
tarov1633005967,0.03932086654556341,1.0,0.0,0.03419341027686755,19386
tarov1633006050,0.05092549116568679,1.0000000000000002,0.0,0.04580224497766466,19386
tarov1633006151,0.052674442859963436,0.44941448884648677,0.0,0.04134181607081682,19386
tarov1633006208,0.03659826763843526,1.0,0.0,0.03625477607414397,19386
tarov1633006213,0.0844077025145564,0.41402512432611405,0.0,0.07700023519173292,19386
tarov1633006313,0.08210768258054849,0.366880919259252,0.0,0.058267712324959975,19386
tarov1633006323,0.09430162370772108,0.3951244037049694,0.0,0.07261155138685038,19386
tarov1633006401,0.09889053772958975,0.46151187686012024,0.0010943483981058408,0.07693539068174834,19386
tarov1633006428,0.10226426271295007,1.0000000000000004,0.0,0.10011474215655597,19386
tarov1633006741,0.07366511837611099,0.8190924880588345,0.0,0.04601733491724352,19386
tarov1633006876,0.12498454322441098,0.7218527924621753,0.0,0.1446081191162057,19386
tarov1633006991,0.053614750642688606,0.3783517307069089,0.0,0.03237111158619451,19386
tarov1633007446,0.03709550743613412,0.9205345093620371,0.0,0.09301146126863898,19386
tarov1633007506,0.03223508368605454,0.2853637335874508,0.0,0.030629136789907096,19386
tarov1633007725,0.07421546506015574,0.3551812067393297,0.0,0.05266938000993243,19386
tarov1633007784,0.04949074673631426,0.3204420425885344,0.0,0.031398221085044344,19386
tarov1633007884,0.04403454643006386,0.9983750968702906,0.0,0.05647511843950952,19386
tarov1633008326,0.05616788688713019,0.713288567587701,0.0,0.04886380013670963,19386
tarov1633008349,0.07060190622099302,0.3022019922979422,0.0,0.05175624523256197,19386
tarov1633008421,0.05925867864150979,0.3456699034688135,0.0011363811969748092,0.041088003316207114,19386
tarov1633008496,0.11659050911539875,1.0,0.0,0.1288320484279796,19386
tarov1633008695,0.0526941408169317,0.4525909858711269,0.0,0.04388653863358699,19386
tarov1633008799,0.07513311591788077,0.45083984896264107,0.0,0.07193028121369645,19386
tarov1633009104,0.08709194646537391,0.4094677977870461,0.0,0.07561742016182088,19386
tarov1633009580,0.10226426271295007,1.0000000000000004,0.0,0.10011474215655597,19386
tarov1633009583,0.11659050911539875,1.0,0.0,0.1288320484279796,19386
tarov1633009606,0.03500830905557501,0.5735128449202116,0.0,0.045922743855441636,19386
tarov1633010163,0.036635748473479064,0.7631101573734331,0.0,0.03441486774405273,19386
tarov1633010172,0.032900994243720706,1.0000000000000002,0.0,0.030237465759471276,19386
tarov1633010357,0.04003143092658878,0.44414612287649796,0.0,0.036280922329866475,19386
tarov1633010486,0.04707634710257142,0.9431848188827842,0.0,0.04520417921085628,19386
tarov1633010751,0.05321807167642903,0.931334058754576,0.0,0.03903977958324605,19386
tarov1633011038,0.08453846863639332,0.6492076766181302,0.0,0.0970938018057618,19386
tarov1633011309,0.07463971854435379,1.0,0.0,0.06538179216789296,19386
tarov1633011334,0.12096458805037895,0.5990156318171846,0.0,0.12087202490589599,19386
tarov1633011554,0.038400678977873554,0.9982341704869477,0.0,0.08997844487460101,19386
tarov1633011902,0.06046222735492699,0.41235742139043263,0.0,0.045321925169470895,19386
tarov1633012400,0.07041611253599506,1.0,0.0,0.05511278071671512,19386
tarov1633012662,0.0369208450152708,0.92532675620522,0.0,0.0351593098582229,19386
tarov1633012820,0.053357426168568665,0.4684142749046362,0.0,0.04476321441661639,19386
tarov1633012879,0.07251904758204142,0.9999999999999999,0.0,0.04258171587692004,19386
tarov1633012970,0.06502678524925548,0.9999999999999999,0.0,0.04131252837695463,19386
tarov1633012985,0.07790423191148037,0.5919190855703971,0.0,0.08426577616058054,19386
tarov1633013027,0.03153839654961463,1.0000000000000002,0.0,0.03404943327450787,19386
tarov1633013093,0.04227827800174724,0.5540328936370013,0.0,0.03207141293289315,19386
tarov1633013485,0.09166026229483157,1.0,0.0,0.07702593964499103,19386
tarov1633013493,0.08393188973014767,0.3283851793280682,0.0,0.05596442605136123,19386
tarov1633013539,0.03816769322209295,1.0,0.0,0.0343425951857688,19386
tarov1633014175,0.03795995789299357,0.8631758058326966,0.0,0.030335120296899807,19386
tarov1633014435,0.10420941599352976,0.5941024031520812,0.0,0.10876431525146762,19386
tarov1633014448,0.10908684475264997,0.5368237581867532,0.0,0.10509154958942156,19386
tarov1633014529,0.05715037596505555,0.4456830004698195,0.0,0.03958079457204041,19386
tarov1633014665,0.02981511701806792,0.3543857529464237,0.0,0.026313276308380724,19386
tarov1633015113,0.025851024245340318,0.637021847168661,0.0,0.03242673815942443,19386
tarov1633015456,0.07369973534336796,1.0000000000000002,0.0,0.06680958439708336,19386
tarov1633015612,0.038123751794411874,0.985004573331588,0.0,0.05973255254584162,19386
tarov1633015681,0.045593319713931255,1.0,0.0,0.038591405682922915,19386
tarov1633015689,0.03812996000291049,1.0,0.0,0.035306058964882175,19386
tarov1633016180,0.08309080272907964,0.41014964086004174,0.0,0.07655620908706232,19386
tarov1633016366,0.08153454898867661,0.4131545232389725,0.0,0.07103805034336004,19386
tarov1633016413,0.03746432677638297,0.2987103672247011,0.0,0.02930856648516948,19386
tarov1633016613,0.04871207556645194,0.8304466797552849,0.0,0.046411256181528054,19386
tarov1633017016,0.10038078656769968,0.5380681763594702,0.0,0.10844304542545556,19386
tarov1633017116,0.11336663354645453,0.6497538111786086,0.0,0.1346181075920305,19386
tarov1633017526,0.05082924725774369,0.4495227576589535,0.0,0.043884152446340544,19386
tarov1633017527,0.02499868988637644,0.9583002363620194,0.0,0.033197286793650214,19386
tarov1633018589,0.04609890603901712,0.5088924010269086,0.0,0.042052785060243694,19386
tarov1633018710,0.07224708829460848,0.43322030079346413,0.0,0.049134921309501416,19386
tarov1633018732,0.029795675990511826,0.5415635651416548,0.0,0.029247696498578696,19386
tarov1633018742,0.022330752008241084,0.9612207489664434,0.0,0.0403017789874887,19386
tarov1633019065,0.054291325179476754,0.29183876889911065,0.0,0.03286028885454356,19386
tarov1633019327,0.02698342431747892,1.0000000000000004,0.0,0.03516166212578174,19386
tarov1633019362,0.07117285607017085,1.0000000000000002,0.0,0.045381638512129355,19386
tarov1633019521,0.0658381257754937,0.5556851026536387,0.0,0.048092910393832566,19386
tarov1633019526,0.031981103911240615,0.9766820509085248,0.0,0.040567372353177325,19386
tarov1633019658,0.07083099989732702,0.4049513909198187,0.0,0.05389119765171218,19386
tarov1633019810,0.05403092710376786,0.9999999999999999,0.0,0.03580546966298101,19386
tarov1633020256,0.03153839654961463,1.0000000000000002,0.0,0.03404943327450787,19386
tarov1633021236,0.08354783769321471,0.48304057429599506,0.0,0.09679091654084511,19386
tarov1633021319,0.04190581256466077,0.5527687944750023,0.0,0.03626414852215265,19386
tarov1633021697,0.031315112611863746,0.9233196761967181,0.0,0.03480866456998286,19386
tarov1633021873,0.049972898733033524,0.33173333006747774,0.000863388220933571,0.03188272290505714,19386
tarov1633021880,0.09691571307611382,0.5400277715904671,0.0,0.08156196711976522,19386
tarov1633022140,0.10360587342879081,0.9999999999999999,0.0,0.07195109972887974,19386
tarov1633022145,0.03348766837967925,0.3642461884425679,0.0,0.032811072266511414,19386
tarov1633022295,0.03334565715669391,0.6161745175238948,0.0,0.03612717583370382,19386
tarov1633022514,0.07537515928429463,1.0000000000000002,0.0,0.058288236319818505,19386
tarov1633022523,0.03828708535681065,0.7792132176608535,0.0,0.04067817314522425,19386
tarov1633022525,0.08535011444460681,0.4777392750095351,0.0,0.08192872800503198,19386
tarov1633022634,0.09390369488803257,0.4165577849622394,0.0,0.08565835744558438,19386
tarov1633022845,0.09821997125973815,0.517697828952057,0.0,0.0957720686209252,19386
tarov1633022846,0.07463971854435379,1.0,0.0,0.06538179216789296,19386
tarov1633022981,0.03335625326615896,0.27779401512357277,0.0,0.026395008452499372,19386
